Title,Price Min,Price Max,Link,hh.ru
Lead JavaScript (Full Stack) Engineer,None,None,https://krasnodar.hh.ru/vacancy/37320344,hh.ru
Data Analyst,None,None,https://krasnodar.hh.ru/vacancy/37313771,hh.ru
Lead Data Scientist в Дивизион Особенные Решения (Блок Розничный Бизнес),None,None,https://krasnodar.hh.ru/vacancy/36874620,hh.ru
Senior Backend Developer (ruby/node.js/go),5 000 USD,6 000 USD,https://krasnodar.hh.ru/vacancy/36741977,hh.ru
Senior Data Engineer,None,None,https://krasnodar.hh.ru/vacancy/36703087,hh.ru
Data Analyst,None,None,https://krasnodar.hh.ru/vacancy/37313262,hh.ru
Marketing research manager (Kotlin),None,None,https://krasnodar.hh.ru/vacancy/33465835,hh.ru
Аналитик данных,120 000 руб.,150 000 руб.,https://krasnodar.hh.ru/vacancy/37314500,hh.ru
Методист линейки менеджмента,None,80 000 руб.,https://krasnodar.hh.ru/vacancy/37012123,hh.ru
Data Analyst,None,None,https://krasnodar.hh.ru/vacancy/37309198,hh.ru
Analyst/Data Science Specialist,None,None,https://krasnodar.hh.ru/vacancy/29609893,hh.ru
Regulatory Affairs Manager,None,None,https://krasnodar.hh.ru/vacancy/36556979,hh.ru
Аналитик данных,38 000 руб.,62 000 руб.,https://krasnodar.hh.ru/vacancy/36409959,hh.ru
Методист онлайн университета (линейка аналитики),None,80 000 руб.,https://krasnodar.hh.ru/vacancy/36592266,hh.ru
Legal Counsel,None,None,https://krasnodar.hh.ru/vacancy/37299984,hh.ru
Big Data Engineer,None,None,https://krasnodar.hh.ru/vacancy/37303861,hh.ru
Data scientist,None,None,https://krasnodar.hh.ru/vacancy/37292440,hh.ru
"Senior Sales Manager (O&G, Digital)",None,None,https://krasnodar.hh.ru/vacancy/37313746,hh.ru
DevOps инженер / ML Data engineer,None,None,https://krasnodar.hh.ru/vacancy/35853354,hh.ru
Python developer (Data Engineer),None,None,https://krasnodar.hh.ru/vacancy/33647219,hh.ru
IT auditor,None,None,https://krasnodar.hh.ru/vacancy/28099593,hh.ru
Java-разработчик (middle),None,None,https://krasnodar.hh.ru/vacancy/36600437,hh.ru
Аналитик в Delivery Club,None,None,https://krasnodar.hh.ru/vacancy/37307322,hh.ru
Head of IT infrastructure,None,None,https://krasnodar.hh.ru/vacancy/37301031,hh.ru
Специалист по работе с просроченной задолженностью,None,None,https://krasnodar.hh.ru/vacancy/36702923,hh.ru
Java-разработчик (middle),None,None,https://krasnodar.hh.ru/vacancy/36683307,hh.ru
Senior Front End (React) Engineer,None,None,https://krasnodar.hh.ru/vacancy/34867384,hh.ru
Senior Front End (React) Engineer,None,None,https://krasnodar.hh.ru/vacancy/34867413,hh.ru
Java разработчик,None,None,https://krasnodar.hh.ru/vacancy/37314532,hh.ru
Receptionist / Call Centre Assistant (Health Assessment Programs) (work percentage from 50% to 100%,None,None,https://krasnodar.hh.ru/vacancy/37297172,hh.ru
Senior Node.js (Full Stack) Engineer,None,None,https://krasnodar.hh.ru/vacancy/34661400,hh.ru
Senior Node.js (Full Stack) Engineer,None,None,https://krasnodar.hh.ru/vacancy/34774511,hh.ru
Java разработчик (Middle+),None,None,https://krasnodar.hh.ru/vacancy/37298457,hh.ru
System High Reliability Leading Expert,None,None,https://krasnodar.hh.ru/vacancy/37282164,hh.ru
Java developer,None,None,https://krasnodar.hh.ru/vacancy/37311696,hh.ru
Data Scientist,None,None,https://krasnodar.hh.ru/vacancy/30065191,hh.ru
"Deep Learning Manager (Computer Vision, Neural Network Compression)",None,None,https://krasnodar.hh.ru/vacancy/37293592,hh.ru
BI Data Engineer,None,None,https://krasnodar.hh.ru/vacancy/36146753,hh.ru
Data engineer/ Data analyst (Hadoop),None,None,https://krasnodar.hh.ru/vacancy/37280700,hh.ru
Аналитик-математик (Data scientist),80 000 руб.,100 000 руб.,https://krasnodar.hh.ru/vacancy/37020699,hh.ru
Middle Ansible DevOps инженер,None,None,https://krasnodar.hh.ru/vacancy/37297595,hh.ru
Middle Ansible DevOps инженер,None,None,https://krasnodar.hh.ru/vacancy/37297596,hh.ru
BI Analyst,None,None,https://krasnodar.hh.ru/vacancy/36909127,hh.ru
Data Engineer в команду Performance Advertising,None,None,https://krasnodar.hh.ru/vacancy/36856006,hh.ru
Senior cпециалист по контекстной и таргетированной рекламе (IT сфера),None,None,https://krasnodar.hh.ru/vacancy/37285836,hh.ru
Manager - Visa Consulting,None,None,https://krasnodar.hh.ru/vacancy/37281855,hh.ru
Java-разработчик,None,None,https://krasnodar.hh.ru/vacancy/37290201,hh.ru
Программист-разработчик (SQL),100 000 руб.,250 000 руб.,https://krasnodar.hh.ru/vacancy/36870101,hh.ru
Java разработчик,None,None,https://krasnodar.hh.ru/vacancy/37292474,hh.ru
BI Senior Developer,None,None,https://krasnodar.hh.ru/vacancy/36909130,hh.ru
Senior Java разработчик,None,None,https://krasnodar.hh.ru/vacancy/37291017,hh.ru
"Преподаватель по курсу ""Аналитик данных"" (спикер)",None,None,https://krasnodar.hh.ru/vacancy/37246162,hh.ru
Финансовый аналитик / Экономист-аналитик,60 000 руб.,100 000 руб.,https://krasnodar.hh.ru/vacancy/36902529,hh.ru
Ведущий программист 1С,100 000 руб.,200 000 руб.,https://krasnodar.hh.ru/vacancy/36869917,hh.ru
Solution Architect,None,None,https://krasnodar.hh.ru/vacancy/35330621,hh.ru
IOS engineer,None,None,https://krasnodar.hh.ru/vacancy/37029661,hh.ru
Ведущий инженер по разработке,None,None,https://krasnodar.hh.ru/vacancy/37005114,hh.ru
Android developer,None,None,https://krasnodar.hh.ru/vacancy/37285156,hh.ru
IOS Developer,None,None,https://krasnodar.hh.ru/vacancy/35078481,hh.ru
Аналитик (data scientist),60 000 руб.,120 000 руб.,https://krasnodar.hh.ru/vacancy/37251546,hh.ru
Android Developer,None,None,https://krasnodar.hh.ru/vacancy/36875580,hh.ru
Data Scientist,None,None,https://krasnodar.hh.ru/vacancy/36519811,hh.ru
Data Analytics Specialist,None,None,https://krasnodar.hh.ru/vacancy/37234149,hh.ru
Разработчик в области ML ( images / data science),None,None,https://krasnodar.hh.ru/vacancy/37228910,hh.ru
Аналитик Data Science/Разработчик алгоритмов Loginom,None,None,https://krasnodar.hh.ru/vacancy/37243638,hh.ru
PV Hub Data Entry Associate,None,None,https://krasnodar.hh.ru/vacancy/37231784,hh.ru
Quantitative Researcher,None,None,https://krasnodar.hh.ru/vacancy/36518703,hh.ru
Senior C++/Python Developer (Program Planner),None,None,https://krasnodar.hh.ru/vacancy/36811802,hh.ru
Data Scientist/Senior Data Scientist,None,None,https://krasnodar.hh.ru/vacancy/37246771,hh.ru
Data scientist,None,None,https://krasnodar.hh.ru/vacancy/37238631,hh.ru
Аналитик / Data scientist,None,None,https://krasnodar.hh.ru/vacancy/36638171,hh.ru
Product Manager,None,None,https://krasnodar.hh.ru/vacancy/21963813,hh.ru
Product Manager,None,None,https://krasnodar.hh.ru/vacancy/26659765,hh.ru
Data engineer,None,None,https://krasnodar.hh.ru/vacancy/37242174,hh.ru
Менеджер по привлечению клиентов (IT онлайн-обучение),60 000 руб.,100 000 руб.,https://krasnodar.hh.ru/vacancy/37248938,hh.ru
Главный архитектор Anaplan,None,None,https://krasnodar.hh.ru/vacancy/37243654,hh.ru
Ведущий инженер по тестированию (ВЭД),None,None,https://krasnodar.hh.ru/vacancy/37232293,hh.ru
С++ разработчик,None,None,https://krasnodar.hh.ru/vacancy/36449179,hh.ru
